"Cód.","Município","2019"
"2500106","Água Branca (PB)","82631"
"2500205","Aguiar (PB)","50182"
"2500304","Alagoa Grande (PB)","276393"
"2500403","Alagoa Nova (PB)","325902"
"2500502","Alagoinha (PB)","114964"
"2500536","Alcantil (PB)","43815"
"2500577","Algodão de Jandaíra (PB)","25524"
"2500601","Alhandra (PB)","1881712"
"2500700","São João do Rio do Peixe (PB)","191097"
"2500734","Amparo (PB)","26204"
"2500775","Aparecida (PB)","85432"
"2500809","Araçagi (PB)","163035"
"2500908","Arara (PB)","102585"
"2501005","Araruna (PB)","172953"
"2501104","Areia (PB)","229042"
"2501153","Areia de Baraúnas (PB)","20577"
"2501203","Areial (PB)","54795"
"2501302","Aroeiras (PB)","146206"
"2501351","Assunção (PB)","39269"
"2501401","Baía da Traição (PB)","88944"
"2501500","Bananeiras (PB)","234462"
"2501534","Baraúna (PB)","44460"
"2501575","Barra de Santana (PB)","77460"
"2501609","Barra de Santa Rosa (PB)","134381"
"2501708","Barra de São Miguel (PB)","65229"
"2501807","Bayeux (PB)","1389899"
"2501906","Belém (PB)","190066"
"2502003","Belém do Brejo do Cruz (PB)","68297"
"2502052","Bernardino Batista (PB)","36211"
"2502102","Boa Ventura (PB)","44162"
"2502151","Boa Vista (PB)","144857"
"2502201","Bom Jesus (PB)","29401"
"2502300","Bom Sucesso (PB)","42447"
"2502409","Bonito de Santa Fé (PB)","94793"
"2502508","Boqueirão (PB)","216641"
"2502607","Igaracy (PB)","55277"
"2502706","Borborema (PB)","58426"
"2502805","Brejo do Cruz (PB)","125307"
"2502904","Brejo dos Santos (PB)","55062"
"2503001","Caaporã (PB)","364498"
"2503100","Cabaceiras (PB)","58550"
"2503209","Cabedelo (PB)","2920498"
"2503308","Cachoeira dos Índios (PB)","110863"
"2503407","Cacimba de Areia (PB)","34904"
"2503506","Cacimba de Dentro (PB)","133814"
"2503555","Cacimbas (PB)","57247"
"2503605","Caiçara (PB)","57498"
"2503704","Cajazeiras (PB)","1126801"
"2503753","Cajazeirinhas (PB)","35437"
"2503803","Caldas Brandão (PB)","72590"
"2503902","Camalaú (PB)","60005"
"2504009","Campina Grande (PB)","9510038"
"2504033","Capim (PB)","62203"
"2504074","Caraúbas (PB)","39107"
"2504108","Carrapateira (PB)","27456"
"2504157","Casserengue (PB)","61241"
"2504207","Catingueira (PB)","45305"
"2504306","Catolé do Rocha (PB)","438444"
"2504355","Caturité (PB)","52261"
"2504405","Conceição (PB)","180398"
"2504504","Condado (PB)","60273"
"2504603","Conde (PB)","808119"
"2504702","Congo (PB)","51511"
"2504801","Coremas (PB)","142547"
"2504850","Coxixola (PB)","20793"
"2504900","Cruz do Espírito Santo (PB)","151715"
"2505006","Cubati (PB)","66147"
"2505105","Cuité (PB)","221563"
"2505204","Cuitegi (PB)","63822"
"2505238","Cuité de Mamanguape (PB)","60564"
"2505279","Curral de Cima (PB)","49222"
"2505303","Curral Velho (PB)","23391"
"2505352","Damião (PB)","42940"
"2505402","Desterro (PB)","61564"
"2505501","Vista Serrana (PB)","35606"
"2505600","Diamante (PB)","54991"
"2505709","Dona Inês (PB)","82200"
"2505808","Duas Estradas (PB)","40466"
"2505907","Emas (PB)","34159"
"2506004","Esperança (PB)","440710"
"2506103","Fagundes (PB)","93114"
"2506202","Frei Martinho (PB)","29422"
"2506251","Gado Bravo (PB)","66776"
"2506301","Guarabira (PB)","1082009"
"2506400","Gurinhém (PB)","130181"
"2506509","Gurjão (PB)","32398"
"2506608","Ibiara (PB)","49732"
"2506707","Imaculada (PB)","83962"
"2506806","Ingá (PB)","179566"
"2506905","Itabaiana (PB)","308420"
"2507002","Itaporanga (PB)","300248"
"2507101","Itapororoca (PB)","183107"
"2507200","Itatuba (PB)","124558"
"2507309","Jacaraú (PB)","135671"
"2507408","Jericó (PB)","68203"
"2507507","João Pessoa (PB)","20846770"
"2507606","Juarez Távora (PB)","62344"
"2507705","Juazeirinho (PB)","184701"
"2507804","Junco do Seridó (PB)","72981"
"2507903","Juripiranga (PB)","103622"
"2508000","Juru (PB)","75900"
"2508109","Lagoa (PB)","38201"
"2508208","Lagoa de Dentro (PB)","74439"
"2508307","Lagoa Seca (PB)","281110"
"2508406","Lastro (PB)","26181"
"2508505","Livramento (PB)","58137"
"2508554","Logradouro (PB)","40577"
"2508604","Lucena (PB)","182153"
"2508703","Mãe d'Água (PB)","33727"
"2508802","Malta (PB)","53702"
"2508901","Mamanguape (PB)","689525"
"2509008","Manaíra (PB)","79351"
"2509057","Marcação (PB)","80775"
"2509107","Mari (PB)","216614"
"2509156","Marizópolis (PB)","69838"
"2509206","Massaranduba (PB)","113505"
"2509305","Mataraca (PB)","204997"
"2509339","Matinhas (PB)","49294"
"2509370","Mato Grosso (PB)","27473"
"2509396","Maturéia (PB)","54125"
"2509404","Mogeiro (PB)","135577"
"2509503","Montadas (PB)","48804"
"2509602","Monte Horebe (PB)","36338"
"2509701","Monteiro (PB)","577440"
"2509800","Mulungu (PB)","78911"
"2509909","Natuba (PB)","85989"
"2510006","Nazarezinho (PB)","59035"
"2510105","Nova Floresta (PB)","88880"
"2510204","Nova Olinda (PB)","51633"
"2510303","Nova Palmeira (PB)","43489"
"2510402","Olho d'Água (PB)","55016"
"2510501","Olivedos (PB)","38454"
"2510600","Ouro Velho (PB)","31598"
"2510659","Parari (PB)","20152"
"2510709","Passagem (PB)","23886"
"2510808","Patos (PB)","1914259"
"2510907","Paulista (PB)","137899"
"2511004","Pedra Branca (PB)","32219"
"2511103","Pedra Lavrada (PB)","71961"
"2511202","Pedras de Fogo (PB)","414848"
"2511301","Piancó (PB)","189804"
"2511400","Picuí (PB)","192946"
"2511509","Pilar (PB)","102745"
"2511608","Pilões (PB)","74951"
"2511707","Pilõezinhos (PB)","49398"
"2511806","Pirpirituba (PB)","89061"
"2511905","Pitimbu (PB)","274459"
"2512002","Pocinhos (PB)","242626"
"2512036","Poço Dantas (PB)","37040"
"2512077","Poço de José de Moura (PB)","41621"
"2512101","Pombal (PB)","416189"
"2512200","Prata (PB)","52348"
"2512309","Princesa Isabel (PB)","245165"
"2512408","Puxinanã (PB)","108321"
"2512507","Queimadas (PB)","509152"
"2512606","Quixaba (PB)","23105"
"2512705","Remígio (PB)","174318"
"2512721","Pedro Régis (PB)","49951"
"2512747","Riachão (PB)","31615"
"2512754","Riachão do Bacamarte (PB)","45272"
"2512762","Riachão do Poço (PB)","47507"
"2512788","Riacho de Santo Antônio (PB)","26289"
"2512804","Riacho dos Cavalos (PB)","82120"
"2512903","Rio Tinto (PB)","266959"
"2513000","Salgadinho (PB)","27941"
"2513109","Salgado de São Félix (PB)","118063"
"2513158","Santa Cecília (PB)","54465"
"2513208","Santa Cruz (PB)","56413"
"2513307","Santa Helena (PB)","51846"
"2513356","Santa Inês (PB)","31283"
"2513406","Santa Luzia (PB)","225067"
"2513505","Santana de Mangueira (PB)","44019"
"2513604","Santana dos Garrotes (PB)","56993"
"2513653","Joca Claudino (PB)","28562"
"2513703","Santa Rita (PB)","2570701"
"2513802","Santa Teresinha (PB)","44932"
"2513851","Santo André (PB)","25973"
"2513901","São Bento (PB)","475942"
"2513927","São Bentinho (PB)","48864"
"2513943","São Domingos do Cariri (PB)","23839"
"2513968","São Domingos (PB)","30021"
"2513984","São Francisco (PB)","35113"
"2514008","São João do Cariri (PB)","44449"
"2514107","São João do Tigre (PB)","35381"
"2514206","São José da Lagoa Tapada (PB)","62416"
"2514305","São José de Caiana (PB)","47912"
"2514404","São José de Espinharas (PB)","45139"
"2514453","São José dos Ramos (PB)","48512"
"2514503","São José de Piranhas (PB)","204628"
"2514552","São José de Princesa (PB)","30671"
"2514602","São José do Bonfim (PB)","29363"
"2514651","São José do Brejo do Cruz (PB)","25281"
"2514701","São José do Sabugi (PB)","94258"
"2514800","São José dos Cordeiros (PB)","32235"
"2514909","São Mamede (PB)","70104"
"2515005","São Miguel de Taipu (PB)","68366"
"2515104","São Sebastião de Lagoa de Roça (PB)","94715"
"2515203","São Sebastião do Umbuzeiro (PB)","32856"
"2515302","Sapé (PB)","602180"
"2515401","São Vicente do Seridó (PB)","72549"
"2515500","Serra Branca (PB)","130733"
"2515609","Serra da Raiz (PB)","33092"
"2515708","Serra Grande (PB)","28031"
"2515807","Serra Redonda (PB)","64586"
"2515906","Serraria (PB)","57686"
"2515930","Sertãozinho (PB)","48502"
"2515971","Sobrado (PB)","94346"
"2516003","Solânea (PB)","300929"
"2516102","Soledade (PB)","178068"
"2516151","Sossêgo (PB)","34185"
"2516201","Sousa (PB)","1227899"
"2516300","Sumé (PB)","184704"
"2516409","Tacima (PB)","79835"
"2516508","Taperoá (PB)","119245"
"2516607","Tavares (PB)","120800"
"2516706","Teixeira (PB)","143925"
"2516755","Tenório (PB)","29517"
"2516805","Triunfo (PB)","74900"
"2516904","Uiraúna (PB)","174178"
"2517001","Umbuzeiro (PB)","76661"
"2517100","Várzea (PB)","31516"
"2517209","Vieirópolis (PB)","41863"
"2517407","Zabelê (PB)","23511"
"2600054","Abreu e Lima (PE)","1775522"
"2600104","Afogados da Ingazeira (PE)","464402"
"2600203","Afrânio (PE)","170114"
"2600302","Agrestina (PE)","282239"
"2600401","Água Preta (PE)","256466"
"2600500","Águas Belas (PE)","362225"
"2600609","Alagoinha (PE)","140199"
"2600708","Aliança (PE)","331121"
"2600807","Altinho (PE)","176663"
"2600906","Amaraji (PE)","224620"
"2601003","Angelim (PE)","137900"
"2601052","Araçoiaba (PE)","149605"
"2601102","Araripina (PE)","1048186"
"2601201","Arcoverde (PE)","1094831"
"2601300","Barra de Guabiraba (PE)","135406"
"2601409","Barreiros (PE)","443386"
"2601508","Belém de Maria (PE)","84951"
"2601607","Belém do São Francisco (PE)","288801"
"2601706","Belo Jardim (PE)","1937404"
"2601805","Betânia (PE)","91134"
"2601904","Bezerros (PE)","761318"
"2602001","Bodocó (PE)","289449"
"2602100","Bom Conselho (PE)","555892"
"2602209","Bom Jardim (PE)","336880"
"2602308","Bonito (PE)","457235"
"2602407","Brejão (PE)","175383"
"2602506","Brejinho (PE)","61959"
"2602605","Brejo da Madre de Deus (PE)","403421"
"2602704","Buenos Aires (PE)","111809"
"2602803","Buíque (PE)","441352"
"2602902","Cabo de Santo Agostinho (PE)","9922739"
"2603009","Cabrobó (PE)","412832"
"2603108","Cachoeirinha (PE)","223975"
"2603207","Caetés (PE)","320796"
"2603306","Calçado (PE)","102440"
"2603405","Calumbi (PE)","51377"
"2603454","Camaragibe (PE)","2132949"
"2603504","Camocim de São Félix (PE)","165589"
"2603603","Camutanga (PE)","143751"
"2603702","Canhotinho (PE)","210675"
"2603801","Capoeiras (PE)","209099"
"2603900","Carnaíba (PE)","157607"
"2603926","Carnaubeira da Penha (PE)","81579"
"2604007","Carpina (PE)","1591320"
"2604106","Caruaru (PE)","7610822"
"2604155","Casinhas (PE)","95318"
"2604205","Catende (PE)","297472"
"2604304","Cedro (PE)","96671"
"2604403","Chã de Alegria (PE)","161196"
"2604502","Chã Grande (PE)","221545"
"2604601","Condado (PE)","233307"
"2604700","Correntes (PE)","174217"
"2604809","Cortês (PE)","115170"
"2604908","Cumaru (PE)","96183"
"2605004","Cupira (PE)","276367"
"2605103","Custódia (PE)","502000"
"2605152","Dormentes (PE)","220632"
"2605202","Escada (PE)","1061909"
"2605301","Exu (PE)","289108"
"2605400","Feira Nova (PE)","202760"
"2605459","Fernando de Noronha (PE)","192951"
"2605509","Ferreiros (PE)","111449"
"2605608","Flores (PE)","179460"
"2605707","Floresta (PE)","432109"
"2605806","Frei Miguelinho (PE)","126865"
"2605905","Gameleira (PE)","236949"
"2606002","Garanhuns (PE)","2603254"
"2606101","Glória do Goitá (PE)","415396"
"2606200","Goiana (PE)","10225461"
"2606309","Granito (PE)","69646"
"2606408","Gravatá (PE)","1232961"
"2606507","Iati (PE)","175263"
"2606606","Ibimirim (PE)","287260"
"2606705","Ibirajuba (PE)","64118"
"2606804","Igarassu (PE)","2658698"
"2606903","Iguaracy (PE)","97414"
"2607000","Inajá (PE)","175494"
"2607109","Ingazeira (PE)","37870"
"2607208","Ipojuca (PE)","12718762"
"2607307","Ipubi (PE)","320309"
"2607406","Itacuruba (PE)","61989"
"2607505","Itaíba (PE)","238645"
"2607604","Ilha de Itamaracá (PE)","254173"
"2607653","Itambé (PE)","460742"
"2607703","Itapetim (PE)","113688"
"2607752","Itapissuma (PE)","1849065"
"2607802","Itaquitinga (PE)","139372"
"2607901","Jaboatão dos Guararapes (PE)","13870739"
"2607950","Jaqueira (PE)","98927"
"2608008","Jataúba (PE)","135305"
"2608057","Jatobá (PE)","131058"
"2608107","João Alfredo (PE)","308841"
"2608206","Joaquim Nabuco (PE)","134100"
"2608255","Jucati (PE)","115457"
"2608305","Jupi (PE)","170106"
"2608404","Jurema (PE)","109706"
"2608453","Lagoa do Carro (PE)","285817"
"2608503","Lagoa de Itaenga (PE)","338434"
"2608602","Lagoa do Ouro (PE)","120664"
"2608701","Lagoa dos Gatos (PE)","112331"
"2608750","Lagoa Grande (PE)","392796"
"2608800","Lajedo (PE)","488834"
"2608909","Limoeiro (PE)","805272"
"2609006","Macaparana (PE)","286458"
"2609105","Machados (PE)","190295"
"2609154","Manari (PE)","132608"
"2609204","Maraial (PE)","85021"
"2609303","Mirandiba (PE)","158838"
"2609402","Moreno (PE)","695217"
"2609501","Nazaré da Mata (PE)","547715"
"2609600","Olinda (PE)","5774907"
"2609709","Orobó (PE)","353975"
"2609808","Orocó (PE)","188710"
"2609907","Ouricuri (PE)","710122"
"2610004","Palmares (PE)","852054"
"2610103","Palmeirina (PE)","72673"
"2610202","Panelas (PE)","194536"
"2610301","Paranatama (PE)","219513"
"2610400","Parnamirim (PE)","181077"
"2610509","Passira (PE)","231314"
"2610608","Paudalho (PE)","872151"
"2610707","Paulista (PE)","4539275"
"2610806","Pedra (PE)","250544"
"2610905","Pesqueira (PE)","728181"
"2611002","Petrolândia (PE)","1475796"
"2611101","Petrolina (PE)","7266146"
"2611200","Poção (PE)","86447"
"2611309","Pombos (PE)","437572"
"2611408","Primavera (PE)","167443"
"2611507","Quipapá (PE)","184603"
"2611533","Quixaba (PE)","56394"
"2611606","Recife (PE)","54691223"
"2611705","Riacho das Almas (PE)","193011"
"2611804","Ribeirão (PE)","464016"
"2611903","Rio Formoso (PE)","270464"
"2612000","Sairé (PE)","136559"
"2612109","Salgadinho (PE)","71670"
"2612208","Salgueiro (PE)","978059"
"2612307","Saloá (PE)","131143"
"2612406","Sanharó (PE)","212090"
"2612455","Santa Cruz (PE)","121402"
"2612471","Santa Cruz da Baixa Verde (PE)","98084"
"2612505","Santa Cruz do Capibaribe (PE)","1584520"
"2612554","Santa Filomena (PE)","101168"
"2612604","Santa Maria da Boa Vista (PE)","650265"
"2612703","Santa Maria do Cambucá (PE)","110899"
"2612802","Santa Terezinha (PE)","90715"
"2612901","São Benedito do Sul (PE)","103172"
"2613008","São Bento do Una (PE)","1297042"
"2613107","São Caitano (PE)","377231"
"2613206","São João (PE)","238786"
"2613305","São Joaquim do Monte (PE)","168711"
"2613404","São José da Coroa Grande (PE)","241196"
"2613503","São José do Belmonte (PE)","290609"
"2613602","São José do Egito (PE)","409846"
"2613701","São Lourenço da Mata (PE)","1259339"
"2613800","São Vicente Férrer (PE)","273365"
"2613909","Serra Talhada (PE)","1541192"
"2614006","Serrita (PE)","138385"
"2614105","Sertânia (PE)","550782"
"2614204","Sirinhaém (PE)","521382"
"2614303","Moreilândia (PE)","84572"
"2614402","Solidão (PE)","45989"
"2614501","Surubim (PE)","810721"
"2614600","Tabira (PE)","280165"
"2614709","Tacaimbó (PE)","199777"
"2614808","Tacaratu (PE)","182089"
"2614857","Tamandaré (PE)","318937"
"2615003","Taquaritinga do Norte (PE)","298466"
"2615102","Terezinha (PE)","65888"
"2615201","Terra Nova (PE)","70572"
"2615300","Timbaúba (PE)","674549"
"2615409","Toritama (PE)","709089"
"2615508","Tracunhaém (PE)","128548"
"2615607","Trindade (PE)","322946"
"2615706","Triunfo (PE)","148289"
"2615805","Tupanatinga (PE)","193423"
"2615904","Tuparetama (PE)","82649"
"2616001","Venturosa (PE)","210081"
"2616100","Verdejante (PE)","75579"
"2616183","Vertente do Lério (PE)","67431"
"2616209","Vertentes (PE)","171586"
"2616308","Vicência (PE)","475915"
"2616407","Vitória de Santo Antão (PE)","4184120"
"2616506","Xexéu (PE)","127056"
"2700102","Água Branca (AL)","161084"
"2700201","Anadia (AL)","202215"
"2700300","Arapiraca (AL)","4975188"
"2700409","Atalaia (AL)","936762"
"2700508","Barra de Santo Antônio (AL)","185001"
"2700607","Barra de São Miguel (AL)","215073"
"2700706","Batalha (AL)","171642"
"2700805","Belém (AL)","106380"
"2700904","Belo Monte (AL)","100931"
"2701001","Boca da Mata (AL)","354465"
"2701100","Branquinha (AL)","506554"
"2701209","Cacimbinhas (AL)","102072"
"2701308","Cajueiro (AL)","180158"
"2701357","Campestre (AL)","62839"
"2701407","Campo Alegre (AL)","510191"
"2701506","Campo Grande (AL)","93604"
"2701605","Canapi (AL)","126730"
"2701704","Capela (AL)","191582"
"2701803","Carneiros (AL)","66809"
"2701902","Chã Preta (AL)","114503"
"2702009","Coité do Nóia (AL)","131489"
"2702108","Colônia Leopoldina (AL)","265004"
"2702207","Coqueiro Seco (AL)","75404"
"2702306","Coruripe (AL)","1404934"
"2702355","Craíbas (AL)","250010"
"2702405","Delmiro Gouveia (AL)","574186"
"2702504","Dois Riachos (AL)","75997"
"2702553","Estrela de Alagoas (AL)","117594"
"2702603","Feira Grande (AL)","329744"
"2702702","Feliz Deserto (AL)","103435"
"2702801","Flexeiras (AL)","214698"
"2702900","Girau do Ponciano (AL)","380601"
"2703007","Ibateguara (AL)","141457"
"2703106","Igaci (AL)","220052"
"2703205","Igreja Nova (AL)","386802"
"2703304","Inhapi (AL)","133094"
"2703403","Jacaré dos Homens (AL)","53560"
"2703502","Jacuípe (AL)","163820"
"2703601","Japaratinga (AL)","172722"
"2703700","Jaramataia (AL)","53416"
"2703759","Jequiá da Praia (AL)","253943"
"2703809","Joaquim Gomes (AL)","343495"
"2703908","Jundiá (AL)","47848"
"2704005","Junqueiro (AL)","330716"
"2704104","Lagoa da Canoa (AL)","209760"
"2704203","Limoeiro de Anadia (AL)","510685"
"2704302","Maceió (AL)","23411869"
"2704401","Major Isidoro (AL)","195053"
"2704500","Maragogi (AL)","694454"
"2704609","Maravilha (AL)","70325"
"2704708","Marechal Deodoro (AL)","2408889"
"2704807","Maribondo (AL)","155533"
"2704906","Mar Vermelho (AL)","39743"
"2705002","Mata Grande (AL)","247877"
"2705101","Matriz de Camaragibe (AL)","306973"
"2705200","Messias (AL)","177493"
"2705309","Minador do Negrão (AL)","58505"
"2705408","Monteirópolis (AL)","57994"
"2705507","Murici (AL)","404936"
"2705606","Novo Lino (AL)","158769"
"2705705","Olho d'Água das Flores (AL)","217964"
"2705804","Olho d'Água do Casado (AL)","75481"
"2705903","Olho d'Água Grande (AL)","50483"
"2706000","Olivença (AL)","84747"
"2706109","Ouro Branco (AL)","83592"
"2706208","Palestina (AL)","39565"
"2706307","Palmeira dos Índios (AL)","947014"
"2706406","Pão de Açúcar (AL)","216317"
"2706422","Pariconha (AL)","76647"
"2706448","Paripueira (AL)","170826"
"2706505","Passo de Camaragibe (AL)","217863"
"2706604","Paulo Jacinto (AL)","77637"
"2706703","Penedo (AL)","796391"
"2706802","Piaçabuçu (AL)","311226"
"2706901","Pilar (AL)","542755"
"2707008","Pindoba (AL)","38030"
"2707107","Piranhas (AL)","268004"
"2707206","Poço das Trincheiras (AL)","92542"
"2707305","Porto Calvo (AL)","352157"
"2707404","Porto de Pedras (AL)","214060"
"2707503","Porto Real do Colégio (AL)","202440"
"2707602","Quebrangulo (AL)","139084"
"2707701","Rio Largo (AL)","1167790"
"2707800","Roteiro (AL)","138244"
"2707909","Santa Luzia do Norte (AL)","174614"
"2708006","Santana do Ipanema (AL)","563952"
"2708105","Santana do Mundaú (AL)","971680"
"2708204","São Brás (AL)","91277"
"2708303","São José da Laje (AL)","364688"
"2708402","São José da Tapera (AL)","274160"
"2708501","São Luís do Quitunde (AL)","624775"
"2708600","São Miguel dos Campos (AL)","1123401"
"2708709","São Miguel dos Milagres (AL)","164778"
"2708808","São Sebastião (AL)","564022"
"2708907","Satuba (AL)","187817"
"2708956","Senador Rui Palmeira (AL)","87435"
"2709004","Tanque d'Arca (AL)","59959"
"2709103","Taquarana (AL)","312753"
"2709152","Teotônio Vilela (AL)","505838"
"2709202","Traipu (AL)","200850"
"2709301","União dos Palmares (AL)","1053667"
"2709400","Viçosa (AL)","420546"
"2800100","Amparo do São Francisco (SE)","33271"
"2800209","Aquidabã (SE)","240415"
"2800308","Aracaju (SE)","17534513"
"2800407","Arauá (SE)","116828"
"2800506","Areia Branca (SE)","220987"
"2800605","Barra dos Coqueiros (SE)","578600"
"2800670","Boquim (SE)","292964"
"2800704","Brejo Grande (SE)","89326"
"2801009","Campo do Brito (SE)","214193"
"2801108","Canhoba (SE)","55654"
"2801207","Canindé de São Francisco (SE)","2652535"
"2801306","Capela (SE)","389808"
"2801405","Carira (SE)","324498"
"2801504","Carmópolis (SE)","458544"
"2801603","Cedro de São João (SE)","59761"
"2801702","Cristinápolis (SE)","209979"
"2801900","Cumbe (SE)","50271"
"2802007","Divina Pastora (SE)","151467"
"2802106","Estância (SE)","1957454"
"2802205","Feira Nova (SE)","75014"
"2802304","Frei Paulo (SE)","252793"
"2802403","Gararu (SE)","118320"
"2802502","General Maynard (SE)","36139"
"2802601","Gracho Cardoso (SE)","73684"
"2802700","Ilha das Flores (SE)","76382"
"2802809","Indiaroba (SE)","193279"
"2802908","Itabaiana (SE)","2007420"
"2803005","Itabaianinha (SE)","435555"
"2803104","Itabi (SE)","58715"
"2803203","Itaporanga d'Ajuda (SE)","857703"
"2803302","Japaratuba (SE)","416110"
"2803401","Japoatã (SE)","177715"
"2803500","Lagarto (SE)","1641972"
"2803609","Laranjeiras (SE)","809715"
"2803708","Macambira (SE)","78670"
"2803807","Malhada dos Bois (SE)","43235"
"2803906","Malhador (SE)","165718"
"2804003","Maruim (SE)","339628"
"2804102","Moita Bonita (SE)","205702"
"2804201","Monte Alegre de Sergipe (SE)","158463"
"2804300","Muribeca (SE)","93464"
"2804409","Neópolis (SE)","260408"
"2804458","Nossa Senhora Aparecida (SE)","97932"
"2804508","Nossa Senhora da Glória (SE)","571073"
"2804607","Nossa Senhora das Dores (SE)","343411"
"2804706","Nossa Senhora de Lourdes (SE)","69744"
"2804805","Nossa Senhora do Socorro (SE)","2737246"
"2804904","Pacatuba (SE)","190487"
"2805000","Pedra Mole (SE)","42832"
"2805109","Pedrinhas (SE)","90776"
"2805208","Pinhão (SE)","76815"
"2805307","Pirambu (SE)","125305"
"2805406","Poço Redondo (SE)","316794"
"2805505","Poço Verde (SE)","248798"
"2805604","Porto da Folha (SE)","284613"
"2805703","Propriá (SE)","513986"
"2805802","Riachão do Dantas (SE)","303021"
"2805901","Riachuelo (SE)","206046"
"2806008","Ribeirópolis (SE)","311673"
"2806107","Rosário do Catete (SE)","314475"
"2806206","Salgado (SE)","186008"
"2806305","Santa Luzia do Itanhy (SE)","162502"
"2806404","Santana do São Francisco (SE)","82573"
"2806503","Santa Rosa de Lima (SE)","47355"
"2806602","Santo Amaro das Brotas (SE)","135935"
"2806701","São Cristóvão (SE)","947106"
"2806800","São Domingos (SE)","105485"
"2806909","São Francisco (SE)","40057"
"2807006","São Miguel do Aleixo (SE)","39586"
"2807105","Simão Dias (SE)","639114"
"2807204","Siriri (SE)","151348"
"2807303","Telha (SE)","37751"
"2807402","Tobias Barreto (SE)","585360"
"2807501","Tomar do Geru (SE)","124792"
"2807600","Umbaúba (SE)","352615"
"2900108","Abaíra (BA)","62646"
"2900207","Abaré (BA)","151260"
"2900306","Acajutiba (BA)","127040"
"2900355","Adustina (BA)","173474"
"2900405","Água Fria (BA)","131045"
"2900504","Érico Cardoso (BA)","69609"
"2900603","Aiquara (BA)","45750"
"2900702","Alagoinhas (BA)","4261288"
"2900801","Alcobaça (BA)","288599"
"2900900","Almadina (BA)","53045"
"2901007","Amargosa (BA)","393230"
"2901106","Amélia Rodrigues (BA)","331121"
"2901155","América Dourada (BA)","133365"
"2901205","Anagé (BA)","185460"
"2901304","Andaraí (BA)","110614"
"2901353","Andorinha (BA)","195825"
"2901403","Angical (BA)","141702"
"2901502","Anguera (BA)","84975"
"2901601","Antas (BA)","127208"
"2901700","Antônio Cardoso (BA)","110322"
"2901809","Antônio Gonçalves (BA)","72967"
"2901908","Aporá (BA)","133587"
"2901957","Apuarema (BA)","65189"
"2902005","Aracatu (BA)","116722"
"2902054","Araçás (BA)","243232"
"2902104","Araci (BA)","435339"
"2902203","Aramari (BA)","96908"
"2902252","Arataca (BA)","89447"
"2902302","Aratuípe (BA)","68859"
"2902401","Aurelino Leal (BA)","109568"
"2902500","Baianópolis (BA)","169459"
"2902609","Baixa Grande (BA)","156981"
"2902658","Banzaê (BA)","91554"
"2902708","Barra (BA)","380444"
"2902807","Barra da Estiva (BA)","263051"
"2902906","Barra do Choça (BA)","393203"
"2903003","Barra do Mendes (BA)","97849"
"2903102","Barra do Rocha (BA)","63172"
"2903201","Barreiras (BA)","5178166"
"2903235","Barro Alto (BA)","100236"
"2903276","Barrocas (BA)","230354"
"2903300","Barro Preto (BA)","60936"
"2903409","Belmonte (BA)","318411"
"2903508","Belo Campo (BA)","146143"
"2903607","Biritinga (BA)","128437"
"2903706","Boa Nova (BA)","97570"
"2903805","Boa Vista do Tupim (BA)","127991"
"2903904","Bom Jesus da Lapa (BA)","1108134"
"2903953","Bom Jesus da Serra (BA)","62360"
"2904001","Boninal (BA)","97544"
"2904050","Bonito (BA)","165818"
"2904100","Boquira (BA)","166262"
"2904209","Botuporã (BA)","94467"
"2904308","Brejões (BA)","122242"
"2904407","Brejolândia (BA)","95313"
"2904506","Brotas de Macaúbas (BA)","83859"
"2904605","Brumado (BA)","1727280"
"2904704","Buerarema (BA)","209646"
"2904753","Buritirama (BA)","138373"
"2904803","Caatiba (BA)","65884"
"2904852","Cabaceiras do Paraguaçu (BA)","130050"
"2904902","Cachoeira (BA)","431170"
"2905008","Caculé (BA)","286453"
"2905107","Caém (BA)","80228"
"2905156","Caetanos (BA)","89483"
"2905206","Caetité (BA)","905220"
"2905305","Cafarnaum (BA)","155031"
"2905404","Cairu (BA)","1059092"
"2905503","Caldeirão Grande (BA)","97023"
"2905602","Camacan (BA)","293318"
"2905701","Camaçari (BA)","26244433"
"2905800","Camamu (BA)","359394"
"2905909","Campo Alegre de Lourdes (BA)","242019"
"2906006","Campo Formoso (BA)","967447"
"2906105","Canápolis (BA)","69642"
"2906204","Canarana (BA)","208361"
"2906303","Canavieiras (BA)","343813"
"2906402","Candeal (BA)","58468"
"2906501","Candeias (BA)","4681095"
"2906600","Candiba (BA)","120459"
"2906709","Cândido Sales (BA)","210363"
"2906808","Cansanção (BA)","285991"
"2906824","Canudos (BA)","132499"
"2906857","Capela do Alto Alegre (BA)","96727"
"2906873","Capim Grosso (BA)","426974"
"2906899","Caraíbas (BA)","76677"
"2906907","Caravelas (BA)","345706"
"2907004","Cardeal da Silva (BA)","118803"
"2907103","Carinhanha (BA)","244518"
"2907202","Casa Nova (BA)","758000"
"2907301","Castro Alves (BA)","294942"
"2907400","Catolândia (BA)","76671"
"2907509","Catu (BA)","646069"
"2907558","Caturama (BA)","64268"
"2907608","Central (BA)","167582"
"2907707","Chorrochó (BA)","81334"
"2907806","Cícero Dantas (BA)","297265"
"2907905","Cipó (BA)","134506"
"2908002","Coaraci (BA)","173129"
"2908101","Cocos (BA)","297566"
