codigo,regiao,uf,nome,porte,snt,a1,a2,a3,a4,a5,b1,b2,b3,b4,c1,c2,c3,media_mortes
251465,Nordeste,Paraíba,São José do Brejo do Cruz,Menor porte,Não municipalizado,0,0,0,0,0,9.607287449392713,0.6653225806451613,0,1435.670900055218,136.9409166206516,13959.690778575372,0.581,0
251740,Nordeste,Paraíba,Zabelê,Menor porte,Não municipalizado,0,0,0,0,0,13.986338797814208,0.4726775956284153,0,1552.1064301552108,162.30598669623058,10426.164079822616,0.623,0
260360,Nordeste,Pernambuco,Camutanga,Menor porte,Não municipalizado,0,0,0,0,0,18.40312584209108,0.5038759689922481,139.99066728884742,1329.9113392440504,255.83294447036863,16769.832011199254,0.606,0
260920,Nordeste,Pernambuco,Maraial,Menor porte,Não municipalizado,0,0,0,0,0,17.953903345724907,0.5335892514395394,115.86452762923352,650.6238859180036,185.73975044563278,7577.629233511587,0.534,0
261210,Nordeste,Pernambuco,Salgadinho,Menor porte,Não municipalizado,0,0,0,0,0,14.586568730325288,0.557006092254134,45.175280086736535,560.1734730755331,103.81279363932057,6475.424647632815,0.534,0
270135,Nordeste,Alagoas,Campestre,Menor porte,Não municipalizado,0,0,0,0,0,13.11126961483595,0.25392296718972895,0,963.4742594190395,100.80529191832039,9036.381938452689,0.559,0
270150,Nordeste,Alagoas,Campo Grande,Menor porte,Não municipalizado,0,0,0,0,0,10.378177551818537,0.6748729972645565,0,1243.8590989860982,267.48196926936345,9784.049336260061,0.524,0
270190,Nordeste,Alagoas,Chã Preta,Menor porte,Não municipalizado,0,0,0,0,0,10.433608402100525,0.6019417475728155,0,1066.8855149774313,183.1486800711257,15661.742579674463,0.575,0
270390,Nordeste,Alagoas,Jundiá,Menor porte,Não municipalizado,0,0,0,0,0,13.248847926267281,0.4147465437788018,0,1256.9494802997342,157.36040609137055,11565.868987188784,0.562,0
270790,Nordeste,Alagoas,Santa Luzia do Norte,Menor porte,Não municipalizado,0,0,0,0,0,12.681818181818182,0.33150470219435735,0,1051.9125683060108,174.31693989071036,23854.371584699453,0.597,0
280190,Nordeste,Sergipe,Cumbe,Menor porte,Não municipalizado,0,0,0,0,0,19.078576225654803,0.5368516833484986,0,1400.7003501750876,274.8874437218609,12574.037018509254,0.604,0
280250,Nordeste,Sergipe,General Maynard,Menor porte,Não municipalizado,0,0,0,0,0,19.522866402592726,0.38909541511771994,0,1447.9905437352245,238.47517730496455,10679.373522458629,0.645,0
290195,Nordeste,Bahia,Apuarema,Menor porte,Não municipalizado,0,0,0,0,0,11.710655737704919,0.527823240589198,0,1068.2004930156122,167.3514105724459,8927.554094768557,0.552,0
290880,Nordeste,Bahia,Contendas do Sincorá,Menor porte,Não municipalizado,0,0,0,0,0,12.04004449388209,0.49444444444444446,0,2224.9690976514216,222.49690976514216,10453.89369592089,0.577,0
290950,Nordeste,Bahia,Cravolândia,Menor porte,Não municipalizado,0,0,0,0,0,13.846590909090908,0.4198581560283688,448.5142963931975,1158.6619323490936,131.75107456550177,7688.469444963558,0.599,0
291020,Nordeste,Bahia,Dom Macedo Costa,Menor porte,Não municipalizado,0,0,0,0,0,12.092792792792793,0.4622980251346499,0,1180.8118081180812,274.0467404674047,8893.480934809348,0.632,0
291165,Nordeste,Bahia,Guajeru,Menor porte,Não municipalizado,0,0,0,0,0,14.689411764705882,0.3573667711598746,0,2888.955762864881,191.99518507372855,8567.559434246163,0.569,0
291250,Nordeste,Bahia,Ibipitanga,Menor porte,Não municipalizado,0,0,0,0,0,14.021970850554709,0.5393478260869565,93.66428045761691,1471.86726433398,307.75406436074127,7065.765705492741,0.584,0
291290,Nordeste,Bahia,Ibirataia,Menor porte,Não municipalizado,0,0,0,0,0,12.732764428475186,0.49641737572772054,611.4769520225776,1908.3456524660664,300.0940733772343,12137.279935492541,0.576,0
291330,Nordeste,Bahia,Ichu,Menor porte,Não municipalizado,0,0,0,0,0,15.019467213114755,0.5056294779938587,353.6977491961415,1334.4051446945336,314.14790996784564,7565.112540192926,0.631,0
291380,Nordeste,Bahia,Ipecaetá,Menor porte,Não municipalizado,0,0,0,0,0,11.994880546075086,0.44741330301307564,83.60039013515396,717.5700153267381,122.54423853977984,6170.126793925038,0.55,0
291992,Nordeste,Bahia,Madre de Deus,Médio porte,Municipalizado,0,0,0,0,0,11.510014104372356,0.2196564348070966,130.64576334453153,1805.7110862262036,165.68682344158267,23969.531541620006,0.708,0
292145,Nordeste,Bahia,Mirante,Menor porte,Não municipalizado,0,0,0,0,0,16.334389857369256,0.33650039588281866,0,1420.6227062862556,149.5205398366284,7525.156860423819,0.527,0
292390,Nordeste,Bahia,Pau Brasil,Menor porte,Não municipalizado,0,0,0,0,0,11.983315954118874,0.5484375,134.2143299607681,1393.7641957464382,198.22424117282674,9072.26925459426,0.583,0
292830,Nordeste,Bahia,Santanópolis,Menor porte,Não municipalizado,0,0,0,0,0,11.993341404358354,0.4852852852852853,144.99219272808386,981.4856123131831,185.70153914789202,6657.260762881999,0.592,0
293325,Nordeste,Bahia,Vereda,Menor porte,Não municipalizado,0,0,0,0,0,9.897335423197493,0.5948275862068966,195.02681618722573,1072.6474890297416,207.37851454575005,12096.863318706322,0.577,0
310130,Sudeste,Minas Gerais,Alagoa,Menor porte,Não municipalizado,0,0,0,0,0,14.123655913978494,0.3247863247863248,637.8986866791745,2176.3602251407133,439.0243902439024,14712.570356472796,0.649,0
310140,Sudeste,Minas Gerais,Albertina,Menor porte,Não municipalizado,0,0,0,0,0,11.796565170496972,0.2374405076679006,0,1693.789438724676,628.0305546330122,15711.059448688144,0.673,0
310205,Sudeste,Minas Gerais,Alto Caparaó,Menor porte,Não municipalizado,0,0,0,0,0,11.676631883616421,0.34177215189873417,0,1577.8758059043093,549.5419070240923,11664.913471326772,0.661,0
310220,Sudeste,Minas Gerais,Alvarenga,Menor porte,Não municipalizado,0,0,0,0,0,12.036948176583493,0.524390243902439,0,1925.0780437044746,554.630593132154,10870.187304890738,0.592,0
310310,Sudeste,Minas Gerais,Antônio Prado de Minas,Menor porte,Não municipalizado,0,0,0,0,0,14.348567348031777,0.40153172866520787,0,3024.5746691871454,575.9294265910523,14892.249527410208,0.684,0
310320,Sudeste,Minas Gerais,Araçaí,Menor porte,Não municipalizado,0,0,0,0,0,11.452576699418488,0.20396600566572237,0,1954.1206457094308,299.91503823279527,24208.58113848768,0.695,0
310330,Sudeste,Minas Gerais,Aracitaba,Menor porte,Não municipalizado,0,0,0,0,0,11.921091086215295,0.3149171270718232,0,1651.2870325400681,351.6270033997086,11608.062166100048,0.661,0
310360,Sudeste,Minas Gerais,Arantina,Menor porte,Não municipalizado,0,0,0,0,0,13.375348189415043,0.2555720653789004,0,2152.8525296017224,482.95658414065304,19423.753139576605,0.697,0
310380,Sudeste,Minas Gerais,Arapuá,Menor porte,Não municipalizado,0,0,0,0,0,13.694438086518653,0.2859598853868195,0,2539.6825396825398,615.5202821869489,44842.328042328045,0.724,0
310445,Sudeste,Minas Gerais,Aricanduva,Menor porte,Não municipalizado,0,0,0,0,0,14.71014272699666,0.5718349928876245,0,1157.7149364205732,266.84380337825013,10101.72708293794,0.582,0
310520,Sudeste,Minas Gerais,Bandeira,Menor porte,Não municipalizado,0,0,0,0,0,14.858101779581641,0.5436382754994742,0,1174.989509022241,199.5383969785984,10056.651279899286,0.599,0
310550,Sudeste,Minas Gerais,Barão de Monte Alto,Menor porte,Não municipalizado,0,0,0,0,0,11.915405448462641,0.43191721132897604,0,1307.433694434068,342.92118042584985,9271.012327231976,0.649,0
310640,Sudeste,Minas Gerais,Belo Vale,Menor porte,Não municipalizado,0,0,0,0,0,11.959117328342035,0.25839793281653745,401.6064257028112,1839.6165306386838,601.6323357947921,24348.87938852183,0.655,0
310810,Sudeste,Minas Gerais,Bonfim,Menor porte,Não municipalizado,0,0,0,0,0,12.061633663366337,0.4068337129840547,0,1195.33527696793,639.9416909620991,14915.889212827988,0.637,0
310825,Sudeste,Minas Gerais,Bonito de Minas,Menor porte,Não municipalizado,0,0,0,0,0,12.095471903982542,0.5220338983050847,0,1416.1315858914593,129.73876330372065,7116.808866215147,0.537,0
310880,Sudeste,Minas Gerais,Braúnas,Menor porte,Não municipalizado,0,0,0,0,0,13.506082725060827,0.45351043643263755,0,1321.0316628223948,331.51604109876286,33472.0067100021,0.624,0
310945,Sudeste,Minas Gerais,Cabeceira Grande,Menor porte,Não municipalizado,0,0,0,0,0,11.881269079808112,0.2566295979469632,0,1502.575844304522,167.2867773325701,42887.23526044648,0.648,0
310980,Sudeste,Minas Gerais,Cachoeira Dourada,Menor porte,Não municipalizado,0,0,0,0,0,13.029749631811487,0.2956841138659321,0,1847.7457501847746,402.4390243902439,29896.156688839616,0.726,0
311020,Sudeste,Minas Gerais,Cajuri,Menor porte,Não municipalizado,0,0,0,0,0,12.792344918609766,0.44148067501360916,0,1786.6129843985907,462.2546552591847,18126.572722697532,0.617,0
311040,Sudeste,Minas Gerais,Camacho,Menor porte,Não municipalizado,0,0,0,0,0,10.584170854271356,0.375453446191052,0,1742.767514813524,576.5074939003138,13414.778668525618,0.69,0
311115,Sudeste,Minas Gerais,Campo Azul,Menor porte,Não municipalizado,0,0,0,0,0,14.250919493257049,0.4852374839537869,0,1542.887029288703,203.7133891213389,9091.52719665272,0.621,0
311210,Sudeste,Minas Gerais,Caparaó,Menor porte,Não municipalizado,0,0,0,0,0,15.217315150756912,0.4215547703180212,0,1229.1322693083837,519.1707943496606,11356.264905521923,0.624,0
311265,Sudeste,Minas Gerais,Capitão Andrade,Menor porte,Não municipalizado,0,0,0,0,0,14.005687932359724,0.5461847389558233,0,1414.5810663764962,406.4200217627856,9003.808487486398,0.624,0
311310,Sudeste,Minas Gerais,Caranaíba,Menor porte,Não municipalizado,0,0,0,0,0,16.008009886488466,0.3076923076923077,0,1452.9374605180037,353.12697409981047,10444.093493367025,0.634,0
